Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:30 PM,6:29 PM,Session w. Jesse,1602889,164,59,54,72%,141,886,171,2019-01-28,1,4,14,28,12,0,0,4,28,84,48,0,0

Time,hr
2019-01-28 17:30,110
2019-01-28 17:31,104
2019-01-28 17:32,108
2019-01-28 17:33,103
2019-01-28 17:34,105
2019-01-28 17:35,128
2019-01-28 17:36,137
2019-01-28 17:37,136
2019-01-28 17:38,139
2019-01-28 17:39,141
2019-01-28 17:40,120
2019-01-28 17:41,110
2019-01-28 17:42,129
2019-01-28 17:43,132
2019-01-28 17:44,159
2019-01-28 17:45,158
2019-01-28 17:46,148
2019-01-28 17:47,133
2019-01-28 17:48,154
2019-01-28 17:49,150
2019-01-28 17:50,150
2019-01-28 17:51,163
2019-01-28 17:52,153
2019-01-28 17:53,149
2019-01-28 17:54,131
2019-01-28 17:55,131
2019-01-28 17:56,142
2019-01-28 17:57,155
2019-01-28 17:58,159
2019-01-28 17:59,160
2019-01-28 18:00,146
2019-01-28 18:01,135
2019-01-28 18:02,140
2019-01-28 18:03,150
2019-01-28 18:04,146
2019-01-28 18:05,151
2019-01-28 18:06,147
2019-01-28 18:07,154
2019-01-28 18:08,141
2019-01-28 18:09,128
2019-01-28 18:10,133
2019-01-28 18:11,150
2019-01-28 18:12,151
2019-01-28 18:13,156
2019-01-28 18:14,154
2019-01-28 18:15,153
2019-01-28 18:16,148
2019-01-28 18:17,145
2019-01-28 18:18,145
2019-01-28 18:19,149
2019-01-28 18:20,152
2019-01-28 18:21,157
2019-01-28 18:22,167
2019-01-28 18:23,151
2019-01-28 18:24,131
2019-01-28 18:25,126
2019-01-28 18:26,121
2019-01-28 18:27,121
2019-01-28 18:28,128
2019-01-28 18:29,132

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:56 AM,7:37 AM,Blitz,1602889,270,101,86,71%,138,1430,173,2019-01-26,10,5,18,43,25,0,0,5,36,129,100,0,0

Time,hr
2019-01-26 05:56,103
2019-01-26 05:57,98
2019-01-26 05:58,75
2019-01-26 05:59,80
2019-01-26 06:00,78
2019-01-26 06:01,83
2019-01-26 06:02,113
2019-01-26 06:03,121
2019-01-26 06:04,90
2019-01-26 06:05,93
2019-01-26 06:06,92
2019-01-26 06:07,94
2019-01-26 06:08,102
2019-01-26 06:09,96
2019-01-26 06:10,88
2019-01-26 06:11,100
2019-01-26 06:12,125
2019-01-26 06:13,145
2019-01-26 06:14,150
2019-01-26 06:15,153
2019-01-26 06:16,156
2019-01-26 06:17,156
2019-01-26 06:18,155
2019-01-26 06:19,155
2019-01-26 06:20,157
2019-01-26 06:21,143
2019-01-26 06:22,127
2019-01-26 06:23,160
2019-01-26 06:24,156
2019-01-26 06:25,156
2019-01-26 06:26,147
2019-01-26 06:27,134
2019-01-26 06:28,156
2019-01-26 06:29,164
2019-01-26 06:30,159
2019-01-26 06:31,161
2019-01-26 06:32,150
2019-01-26 06:33,125
2019-01-26 06:34,118
2019-01-26 06:35,127
2019-01-26 06:36,139
2019-01-26 06:37,139
2019-01-26 06:38,142
2019-01-26 06:39,149
2019-01-26 06:40,154
2019-01-26 06:41,169
2019-01-26 06:42,167
2019-01-26 06:43,149
2019-01-26 06:44,147
2019-01-26 06:45,152
2019-01-26 06:46,150
2019-01-26 06:47,155
2019-01-26 06:48,152
2019-01-26 06:49,139
2019-01-26 06:50,152
2019-01-26 06:51,158
2019-01-26 06:52,156
2019-01-26 06:53,157
2019-01-26 06:54,150
2019-01-26 06:55,153
2019-01-26 06:56,149
2019-01-26 06:57,153
2019-01-26 06:58,154
2019-01-26 06:59,150
2019-01-26 07:00,138
2019-01-26 07:01,132
2019-01-26 07:02,123
2019-01-26 07:03,123
2019-01-26 07:04,137
2019-01-26 07:05,148
2019-01-26 07:06,155
2019-01-26 07:07,157
2019-01-26 07:08,152
2019-01-26 07:09,155
2019-01-26 07:10,144
2019-01-26 07:11,139
2019-01-26 07:12,144
2019-01-26 07:13,149
2019-01-26 07:14,158
2019-01-26 07:15,160
2019-01-26 07:16,153
2019-01-26 07:17,148
2019-01-26 07:18,159
2019-01-26 07:19,150
2019-01-26 07:20,153
2019-01-26 07:21,135
2019-01-26 07:22,129
2019-01-26 07:23,150
2019-01-26 07:24,151
2019-01-26 07:25,140
2019-01-26 07:26,148
2019-01-26 07:27,136
2019-01-26 07:28,148
2019-01-26 07:29,140
2019-01-26 07:30,133
2019-01-26 07:31,140
2019-01-26 07:32,142
2019-01-26 07:33,139
2019-01-26 07:34,129
2019-01-26 07:35,127
2019-01-26 07:36,124
2019-01-26 07:37,125

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
8:37 PM,9:13 PM,Walk home,1602889,74,36,31,65%,126,468,149,2019-01-21,0,4,26,6,0,0,0,4,52,18,0,0,0

Time,hr
2019-01-21 20:37,123
2019-01-21 20:38,136
2019-01-21 20:39,132
2019-01-21 20:40,135
2019-01-21 20:41,129
2019-01-21 20:42,120
2019-01-21 20:43,125
2019-01-21 20:44,125
2019-01-21 20:45,122
2019-01-21 20:46,124
2019-01-21 20:47,122
2019-01-21 20:48,125
2019-01-21 20:49,132
2019-01-21 20:50,134
2019-01-21 20:51,134
2019-01-21 20:52,140
2019-01-21 20:53,129
2019-01-21 20:54,119
2019-01-21 20:55,113
2019-01-21 20:56,123
2019-01-21 20:57,135
2019-01-21 20:58,126
2019-01-21 20:59,133
2019-01-21 21:00,121
2019-01-21 21:01,116
2019-01-21 21:02,113
2019-01-21 21:03,115
2019-01-21 21:04,122
2019-01-21 21:05,136
2019-01-21 21:06,145
2019-01-21 21:07,127
2019-01-21 21:08,117
2019-01-21 21:09,115
2019-01-21 21:10,121
2019-01-21 21:11,129
2019-01-21 21:12,113
2019-01-21 21:13,114

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
3:51 PM,5:24 PM,Walk + Jesse Session,1602889,179,94,61,63%,123,1138,170,2019-01-21,8,25,34,22,5,0,0,25,68,66,20,0,0

Time,hr
2019-01-21 15:51,76
2019-01-21 15:52,83
2019-01-21 15:53,107
2019-01-21 15:54,103
2019-01-21 15:55,113
2019-01-21 15:56,121
2019-01-21 15:57,137
2019-01-21 15:58,114
2019-01-21 15:59,110
2019-01-21 16:00,114
2019-01-21 16:01,117
2019-01-21 16:02,129
2019-01-21 16:03,144
2019-01-21 16:04,126
2019-01-21 16:05,128
2019-01-21 16:06,119
2019-01-21 16:07,118
2019-01-21 16:08,127
2019-01-21 16:09,117
2019-01-21 16:10,115
2019-01-21 16:11,114
2019-01-21 16:12,115
2019-01-21 16:13,116
2019-01-21 16:14,120
2019-01-21 16:15,122
2019-01-21 16:16,128
2019-01-21 16:17,123
2019-01-21 16:18,104
2019-01-21 16:19,79
2019-01-21 16:20,80
2019-01-21 16:21,101
2019-01-21 16:22,103
2019-01-21 16:23,106
2019-01-21 16:24,97
2019-01-21 16:25,88
2019-01-21 16:26,78
2019-01-21 16:27,108
2019-01-21 16:28,115
2019-01-21 16:29,141
2019-01-21 16:30,114
2019-01-21 16:31,107
2019-01-21 16:32,123
2019-01-21 16:33,116
2019-01-21 16:34,131
2019-01-21 16:35,121
2019-01-21 16:36,126
2019-01-21 16:37,126
2019-01-21 16:38,135
2019-01-21 16:39,141
2019-01-21 16:40,118
2019-01-21 16:41,113
2019-01-21 16:42,137
2019-01-21 16:43,149
2019-01-21 16:44,128
2019-01-21 16:45,121
2019-01-21 16:46,138
2019-01-21 16:47,139
2019-01-21 16:48,132
2019-01-21 16:49,137
2019-01-21 16:50,147
2019-01-21 16:51,157
2019-01-21 16:52,126
2019-01-21 16:53,108
2019-01-21 16:54,116
2019-01-21 16:55,127
2019-01-21 16:56,135
2019-01-21 16:57,155
2019-01-21 16:58,136
2019-01-21 16:59,136
2019-01-21 17:00,118
2019-01-21 17:01,128
2019-01-21 17:02,144
2019-01-21 17:03,134
2019-01-21 17:04,143
2019-01-21 17:05,155
2019-01-21 17:06,133
2019-01-21 17:07,132
2019-01-21 17:08,131
2019-01-21 17:09,140
2019-01-21 17:10,153
2019-01-21 17:11,137
2019-01-21 17:12,146
2019-01-21 17:13,150
2019-01-21 17:14,140
2019-01-21 17:15,159
2019-01-21 17:16,167
2019-01-21 17:17,146
2019-01-21 17:18,133
2019-01-21 17:19,118
2019-01-21 17:20,112
2019-01-21 17:21,111
2019-01-21 17:22,104
2019-01-21 17:23,100
2019-01-21 17:24,104

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
8:03 PM,9:55 PM,Walk + workout,1602889,255,112,93,67%,130,1536,169,2019-01-17,1,18,54,27,12,0,0,18,108,81,48,0,0

Time,hr
2019-01-17 20:03,94
2019-01-17 20:04,101
2019-01-17 20:05,102
2019-01-17 20:06,108
2019-01-17 20:07,114
2019-01-17 20:08,129
2019-01-17 20:09,129
2019-01-17 20:10,108
2019-01-17 20:11,107
2019-01-17 20:12,118
2019-01-17 20:13,117
2019-01-17 20:14,129
2019-01-17 20:15,145
2019-01-17 20:16,139
2019-01-17 20:17,137
2019-01-17 20:18,126
2019-01-17 20:19,126
2019-01-17 20:20,136
2019-01-17 20:21,129
2019-01-17 20:22,126
2019-01-17 20:23,120
2019-01-17 20:24,119
2019-01-17 20:25,119
2019-01-17 20:26,123
2019-01-17 20:27,121
2019-01-17 20:28,130
2019-01-17 20:29,132
2019-01-17 20:30,137
2019-01-17 20:31,131
2019-01-17 20:32,104
2019-01-17 20:33,103
2019-01-17 20:34,113
2019-01-17 20:35,122
2019-01-17 20:36,122
2019-01-17 20:37,125
2019-01-17 20:38,118
2019-01-17 20:39,131
2019-01-17 20:40,132
2019-01-17 20:41,130
2019-01-17 20:42,135
2019-01-17 20:43,150
2019-01-17 20:44,158
2019-01-17 20:45,161
2019-01-17 20:46,164
2019-01-17 20:47,165
2019-01-17 20:48,146
2019-01-17 20:49,122
2019-01-17 20:50,107
2019-01-17 20:51,125
2019-01-17 20:52,157
2019-01-17 20:53,133
2019-01-17 20:54,137
2019-01-17 20:55,161
2019-01-17 20:56,122
2019-01-17 20:57,135
2019-01-17 20:58,155
2019-01-17 20:59,142
2019-01-17 21:00,121
2019-01-17 21:01,146
2019-01-17 21:02,149
2019-01-17 21:03,144
2019-01-17 21:04,146
2019-01-17 21:05,130
2019-01-17 21:06,152
2019-01-17 21:07,140
2019-01-17 21:08,133
2019-01-17 21:09,150
2019-01-17 21:10,160
2019-01-17 21:11,154
2019-01-17 21:12,149
2019-01-17 21:13,139
2019-01-17 21:14,131
2019-01-17 21:15,144
2019-01-17 21:16,137
2019-01-17 21:17,137
2019-01-17 21:18,135
2019-01-17 21:19,143
2019-01-17 21:20,140
2019-01-17 21:21,125
2019-01-17 21:22,126
2019-01-17 21:23,121
2019-01-17 21:24,137
2019-01-17 21:25,139
2019-01-17 21:26,135
2019-01-17 21:27,133
2019-01-17 21:28,123
2019-01-17 21:29,121
2019-01-17 21:30,124
2019-01-17 21:31,119
2019-01-17 21:32,113
2019-01-17 21:33,116
2019-01-17 21:34,118
2019-01-17 21:35,127
2019-01-17 21:36,128
2019-01-17 21:37,142
2019-01-17 21:38,156
2019-01-17 21:39,138
2019-01-17 21:40,120
2019-01-17 21:41,126
2019-01-17 21:42,116
2019-01-17 21:43,114
2019-01-17 21:44,114
2019-01-17 21:45,116
2019-01-17 21:46,138
2019-01-17 21:47,147
2019-01-17 21:48,124
2019-01-17 21:49,124
2019-01-17 21:50,119
2019-01-17 21:51,119
2019-01-17 21:52,125
2019-01-17 21:53,120
2019-01-17 21:54,109
2019-01-17 21:55,108

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:09 PM,9:19 PM,Workout,1602889,297,130,107,67%,131,1785,173,2019-01-14,3,20,56,39,12,0,0,20,112,117,48,0,0

Time,hr
2019-01-14 19:09,89
2019-01-14 19:10,87
2019-01-14 19:11,101
2019-01-14 19:12,111
2019-01-14 19:13,112
2019-01-14 19:14,119
2019-01-14 19:15,140
2019-01-14 19:16,134
2019-01-14 19:17,117
2019-01-14 19:18,121
2019-01-14 19:19,126
2019-01-14 19:20,137
2019-01-14 19:21,146
2019-01-14 19:22,139
2019-01-14 19:23,144
2019-01-14 19:24,129
2019-01-14 19:25,125
2019-01-14 19:26,135
2019-01-14 19:27,126
2019-01-14 19:28,121
2019-01-14 19:29,122
2019-01-14 19:30,127
2019-01-14 19:31,128
2019-01-14 19:32,133
2019-01-14 19:33,134
2019-01-14 19:34,141
2019-01-14 19:35,138
2019-01-14 19:36,110
2019-01-14 19:37,107
2019-01-14 19:38,107
2019-01-14 19:39,116
2019-01-14 19:40,130
2019-01-14 19:41,142
2019-01-14 19:42,128
2019-01-14 19:43,150
2019-01-14 19:44,121
2019-01-14 19:45,117
2019-01-14 19:46,134
2019-01-14 19:47,144
2019-01-14 19:48,148
2019-01-14 19:49,157
2019-01-14 19:50,155
2019-01-14 19:51,161
2019-01-14 19:52,153
2019-01-14 19:53,159
2019-01-14 19:54,160
2019-01-14 19:55,144
2019-01-14 19:56,130
2019-01-14 19:57,112
2019-01-14 19:58,125
2019-01-14 19:59,133
2019-01-14 20:00,134
2019-01-14 20:01,141
2019-01-14 20:02,155
2019-01-14 20:03,159
2019-01-14 20:04,149
2019-01-14 20:05,164
2019-01-14 20:06,152
2019-01-14 20:07,145
2019-01-14 20:08,129
2019-01-14 20:09,140
2019-01-14 20:10,129
2019-01-14 20:11,116
2019-01-14 20:12,118
2019-01-14 20:13,107
2019-01-14 20:14,143
2019-01-14 20:15,134
2019-01-14 20:16,144
2019-01-14 20:17,153
2019-01-14 20:18,148
2019-01-14 20:19,151
2019-01-14 20:20,146
2019-01-14 20:21,146
2019-01-14 20:22,142
2019-01-14 20:23,155
2019-01-14 20:24,134
2019-01-14 20:25,131
2019-01-14 20:26,161
2019-01-14 20:27,159
2019-01-14 20:28,165
2019-01-14 20:29,141
2019-01-14 20:30,116
2019-01-14 20:31,108
2019-01-14 20:32,100
2019-01-14 20:33,104
2019-01-14 20:34,110
2019-01-14 20:35,119
2019-01-14 20:36,121
2019-01-14 20:37,132
2019-01-14 20:38,133
2019-01-14 20:39,135
2019-01-14 20:40,137
2019-01-14 20:41,131
2019-01-14 20:42,125
2019-01-14 20:43,131
2019-01-14 20:44,127
2019-01-14 20:45,124
2019-01-14 20:46,124
2019-01-14 20:47,125
2019-01-14 20:48,131
2019-01-14 20:49,134
2019-01-14 20:50,134
2019-01-14 20:51,139
2019-01-14 20:52,138
2019-01-14 20:53,129
2019-01-14 20:54,118
2019-01-14 20:55,125
2019-01-14 20:56,132
2019-01-14 20:57,135
2019-01-14 20:58,131
2019-01-14 20:59,132
2019-01-14 21:00,122
2019-01-14 21:01,114
2019-01-14 21:02,114
2019-01-14 21:03,121
2019-01-14 21:04,131
2019-01-14 21:05,145
2019-01-14 21:06,146
2019-01-14 21:07,123
2019-01-14 21:08,113
2019-01-14 21:09,130
2019-01-14 21:10,151
2019-01-14 21:11,123
2019-01-14 21:12,111
2019-01-14 21:13,116
2019-01-14 21:14,114
2019-01-14 21:15,124
2019-01-14 21:16,117
2019-01-14 21:17,112
2019-01-14 21:18,107
2019-01-14 21:19,107

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:05 PM,7:48 PM,Walk home,1602889,100,44,43,67%,131,597,158,2019-01-09,0,0,34,8,2,0,0,0,68,24,8,0,0

Time,hr
2019-01-09 19:05,124
2019-01-09 19:06,123
2019-01-09 19:07,119
2019-01-09 19:08,121
2019-01-09 19:09,129
2019-01-09 19:10,123
2019-01-09 19:11,127
2019-01-09 19:12,122
2019-01-09 19:13,121
2019-01-09 19:14,125
2019-01-09 19:15,124
2019-01-09 19:16,128
2019-01-09 19:17,131
2019-01-09 19:18,144
2019-01-09 19:19,152
2019-01-09 19:20,146
2019-01-09 19:21,138
2019-01-09 19:22,130
2019-01-09 19:23,129
2019-01-09 19:24,122
2019-01-09 19:25,131
2019-01-09 19:26,131
2019-01-09 19:27,132
2019-01-09 19:28,126
2019-01-09 19:29,127
2019-01-09 19:30,121
2019-01-09 19:31,122
2019-01-09 19:32,125
2019-01-09 19:33,132
2019-01-09 19:34,144
2019-01-09 19:35,156
2019-01-09 19:36,145
2019-01-09 19:37,129
2019-01-09 19:38,128
2019-01-09 19:39,141
2019-01-09 19:40,155
2019-01-09 19:41,132
2019-01-09 19:42,126
2019-01-09 19:43,132
2019-01-09 19:44,130
2019-01-09 19:45,138
2019-01-09 19:46,129
2019-01-09 19:47,126
2019-01-09 19:48,119

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
4:54 AM,6:30 AM,Session w. Jesse,1602889,245,96,86,70%,136,1395,166,2019-01-09,1,9,34,40,12,0,0,9,68,120,48,0,0

Time,hr
2019-01-09 04:54,97
2019-01-09 04:55,92
2019-01-09 04:56,104
2019-01-09 04:57,101
2019-01-09 04:58,104
2019-01-09 04:59,116
2019-01-09 05:00,131
2019-01-09 05:01,128
2019-01-09 05:02,113
2019-01-09 05:03,113
2019-01-09 05:04,122
2019-01-09 05:05,128
2019-01-09 05:06,137
2019-01-09 05:07,144
2019-01-09 05:08,138
2019-01-09 05:09,141
2019-01-09 05:10,132
2019-01-09 05:11,129
2019-01-09 05:12,139
2019-01-09 05:13,133
2019-01-09 05:14,128
2019-01-09 05:15,126
2019-01-09 05:16,124
2019-01-09 05:17,124
2019-01-09 05:18,128
2019-01-09 05:19,129
2019-01-09 05:20,136
2019-01-09 05:21,137
2019-01-09 05:22,143
2019-01-09 05:23,141
2019-01-09 05:24,115
2019-01-09 05:25,112
2019-01-09 05:26,120
2019-01-09 05:27,140
2019-01-09 05:28,146
2019-01-09 05:29,115
2019-01-09 05:30,135
2019-01-09 05:31,157
2019-01-09 05:32,141
2019-01-09 05:33,121
2019-01-09 05:34,120
2019-01-09 05:35,152
2019-01-09 05:36,156
2019-01-09 05:37,145
2019-01-09 05:38,133
2019-01-09 05:39,139
2019-01-09 05:40,152
2019-01-09 05:41,133
2019-01-09 05:42,119
2019-01-09 05:43,121
2019-01-09 05:44,131
2019-01-09 05:45,122
2019-01-09 05:46,151
2019-01-09 05:47,150
2019-01-09 05:48,137
2019-01-09 05:49,137
2019-01-09 05:50,145
2019-01-09 05:51,140
2019-01-09 05:52,126
2019-01-09 05:53,142
2019-01-09 05:54,129
2019-01-09 05:55,123
2019-01-09 05:56,139
2019-01-09 05:57,149
2019-01-09 05:58,129
2019-01-09 05:59,116
2019-01-09 06:00,140
2019-01-09 06:01,147
2019-01-09 06:02,136
2019-01-09 06:03,146
2019-01-09 06:04,156
2019-01-09 06:05,152
2019-01-09 06:06,142
2019-01-09 06:07,139
2019-01-09 06:08,145
2019-01-09 06:09,161
2019-01-09 06:10,144
2019-01-09 06:11,142
2019-01-09 06:12,159
2019-01-09 06:13,151
2019-01-09 06:14,147
2019-01-09 06:15,154
2019-01-09 06:16,157
2019-01-09 06:17,146
2019-01-09 06:18,144
2019-01-09 06:19,153
2019-01-09 06:20,160
2019-01-09 06:21,142
2019-01-09 06:22,155
2019-01-09 06:23,155
2019-01-09 06:24,136
2019-01-09 06:25,146
2019-01-09 06:26,163
2019-01-09 06:27,156
2019-01-09 06:28,135
2019-01-09 06:29,133
2019-01-09 06:30,129

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
11:02 AM,11:59 AM,Session w. Jesse,1602889,132,57,46,67%,131,775,171,2019-01-07,2,9,19,23,4,0,0,9,38,69,16,0,0

Time,hr
2019-01-07 11:02,88
2019-01-07 11:03,90
2019-01-07 11:04,94
2019-01-07 11:05,115
2019-01-07 11:06,122
2019-01-07 11:07,111
2019-01-07 11:08,117
2019-01-07 11:09,137
2019-01-07 11:10,112
2019-01-07 11:11,138
2019-01-07 11:12,150
2019-01-07 11:13,103
2019-01-07 11:14,102
2019-01-07 11:15,120
2019-01-07 11:16,145
2019-01-07 11:17,123
2019-01-07 11:18,143
2019-01-07 11:19,118
2019-01-07 11:20,138
2019-01-07 11:21,146
2019-01-07 11:22,114
2019-01-07 11:23,115
2019-01-07 11:24,143
2019-01-07 11:25,136
2019-01-07 11:26,137
2019-01-07 11:27,120
2019-01-07 11:28,128
2019-01-07 11:29,139
2019-01-07 11:30,119
2019-01-07 11:31,154
2019-01-07 11:32,156
2019-01-07 11:33,149
2019-01-07 11:34,151
2019-01-07 11:35,139
2019-01-07 11:36,131
2019-01-07 11:37,126
2019-01-07 11:38,141
2019-01-07 11:39,140
2019-01-07 11:40,121
2019-01-07 11:41,136
2019-01-07 11:42,122
2019-01-07 11:43,141
2019-01-07 11:44,121
2019-01-07 11:45,119
2019-01-07 11:46,137
2019-01-07 11:47,134
2019-01-07 11:48,139
2019-01-07 11:49,124
2019-01-07 11:50,132
2019-01-07 11:51,138
2019-01-07 11:52,144
2019-01-07 11:53,154
2019-01-07 11:54,153
2019-01-07 11:55,139
2019-01-07 11:56,152
2019-01-07 11:57,159
2019-01-07 11:58,136
2019-01-07 11:59,123

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:26 AM,6:15 AM,Workout,1602889,109,48,41,67%,130,673,158,2019-01-02,0,7,24,14,3,0,0,7,48,42,12,0,0

Time,hr
2019-01-02 05:26,99
2019-01-02 05:27,112
2019-01-02 05:28,127
2019-01-02 05:29,136
2019-01-02 05:30,149
2019-01-02 05:31,152
2019-01-02 05:32,147
2019-01-02 05:33,149
2019-01-02 05:34,156
2019-01-02 05:35,155
2019-01-02 05:36,151
2019-01-02 05:37,157
2019-01-02 05:38,150
2019-01-02 05:39,139
2019-01-02 05:40,119
2019-01-02 05:41,119
2019-01-02 05:42,116
2019-01-02 05:43,122
2019-01-02 05:44,130
2019-01-02 05:45,135
2019-01-02 05:46,131
2019-01-02 05:47,132
2019-01-02 05:48,136
2019-01-02 05:49,137
2019-01-02 05:50,127
2019-01-02 05:51,109
2019-01-02 05:52,120
2019-01-02 05:53,136
2019-01-02 05:54,131
2019-01-02 05:55,135
2019-01-02 05:56,123
2019-01-02 05:57,125
2019-01-02 05:58,121
2019-01-02 05:59,119
2019-01-02 06:00,112
2019-01-02 06:01,115
2019-01-02 06:02,117
2019-01-02 06:03,124
2019-01-02 06:04,116
2019-01-02 06:05,132
2019-01-02 06:06,119
2019-01-02 06:07,121
2019-01-02 06:08,130
2019-01-02 06:09,136
2019-01-02 06:10,137
2019-01-02 06:11,134
2019-01-02 06:12,134
2019-01-02 06:13,124
2019-01-02 06:14,128
2019-01-02 06:15,128

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
2:30 AM,3:34 AM,Workout,1602889,149,64,51,68%,131,830,170,2018-12-31,8,5,21,18,12,0,0,5,42,54,48,0,0

Time,hr
2018-12-31 02:30,102
2018-12-31 02:31,110
2018-12-31 02:32,85
2018-12-31 02:33,79
2018-12-31 02:34,80
2018-12-31 02:35,82
2018-12-31 02:36,86
2018-12-31 02:37,81
2018-12-31 02:38,85
2018-12-31 02:39,96
2018-12-31 02:40,106
2018-12-31 02:41,106
2018-12-31 02:42,103
2018-12-31 02:43,111
2018-12-31 02:44,124
2018-12-31 02:45,120
2018-12-31 02:46,152
2018-12-31 02:47,160
2018-12-31 02:48,163
2018-12-31 02:49,158
2018-12-31 02:50,133
2018-12-31 02:51,127
2018-12-31 02:52,152
2018-12-31 02:53,157
2018-12-31 02:54,127
2018-12-31 02:55,132
2018-12-31 02:56,140
2018-12-31 02:57,139
2018-12-31 02:58,131
2018-12-31 02:59,148
2018-12-31 03:00,148
2018-12-31 03:01,128
2018-12-31 03:02,145
2018-12-31 03:03,137
2018-12-31 03:04,143
2018-12-31 03:05,143
2018-12-31 03:06,144
2018-12-31 03:07,128
2018-12-31 03:08,135
2018-12-31 03:09,134
2018-12-31 03:10,142
2018-12-31 03:11,157
2018-12-31 03:12,166
2018-12-31 03:13,166
2018-12-31 03:14,162
2018-12-31 03:15,162
2018-12-31 03:16,148
2018-12-31 03:17,132
2018-12-31 03:18,149
2018-12-31 03:19,142
2018-12-31 03:20,142
2018-12-31 03:21,154
2018-12-31 03:22,130
2018-12-31 03:23,146
2018-12-31 03:24,149
2018-12-31 03:25,141
2018-12-31 03:26,139
2018-12-31 03:27,136
2018-12-31 03:28,117
2018-12-31 03:29,134
2018-12-31 03:30,130
2018-12-31 03:31,122
2018-12-31 03:34,122

